CLIENTNUM,Cluster_Cliente,Probabilidad_Churn,Prediccion_Final,Estrategia_Asignada
718024908,0,0.0019245929319803181,0,Sin Acción (Cliente Estable)
709558608,0,0.02316822301158832,0,Sin Acción (Cliente Estable)
824177733,1,0.004539640360752757,0,Sin Acción (Cliente Estable)
719784708,2,0.0041888048784991016,0,Sin Acción (Cliente Estable)
717535083,3,0.004593730244246701,0,Sin Acción (Cliente Estable)
712453308,1,0.00511135471874581,0,Sin Acción (Cliente Estable)
721008933,0,0.0023660448612987175,0,Sin Acción (Cliente Estable)
720859533,1,0.0031039849422044305,0,Sin Acción (Cliente Estable)
789556533,2,0.014383690961135924,0,Sin Acción (Cliente Estable)
717656433,0,0.0036816215897483187,0,Sin Acción (Cliente Estable)
792524358,2,0.006052062483797697,0,Sin Acción (Cliente Estable)
758211483,0,0.047232076975604484,0,Sin Acción (Cliente Estable)
801380808,2,0.8974085093473894,1,REACCIÓN BALANCEADA: Punto de Equilibrio
716329383,0,0.13692124693678961,1,REACCIÓN BALANCEADA: Punto de Equilibrio
716871633,1,0.0027001043310435815,0,Sin Acción (Cliente Estable)
718491708,1,0.0038806876177717104,0,Sin Acción (Cliente Estable)
787502883,2,0.003650046989933476,0,Sin Acción (Cliente Estable)
715183308,2,0.004444241603535376,0,Sin Acción (Cliente Estable)
713872833,0,0.0033254020664896114,0,Sin Acción (Cliente Estable)
708535158,1,0.01398393649210564,0,Sin Acción (Cliente Estable)
711658758,0,0.006931210117430795,0,Sin Acción (Cliente Estable)
717248583,1,0.0209353211196849,0,Sin Acción (Cliente Estable)
713087958,2,0.006227361387640669,0,Sin Acción (Cliente Estable)
721495458,2,0.005538909219261611,0,Sin Acción (Cliente Estable)
786097158,1,0.010598223248714265,0,Sin Acción (Cliente Estable)
712219083,0,0.004922879118973208,0,Sin Acción (Cliente Estable)
715327683,0,0.9472978308295434,1,REACCIÓN BALANCEADA: Punto de Equilibrio
715624533,1,0.0028835806951379344,0,Sin Acción (Cliente Estable)
715599633,2,0.04879184798875453,0,Sin Acción (Cliente Estable)
718958583,0,0.012707429772959028,0,Sin Acción (Cliente Estable)
717397983,2,0.0035394651680279617,0,Sin Acción (Cliente Estable)
715037133,0,0.002782578797454895,0,Sin Acción (Cliente Estable)
818767458,1,0.002330504778530752,0,Sin Acción (Cliente Estable)
778863258,3,0.7707197472793316,1,CAMPAÑA MASIVA: Red de Arrastre
712075083,3,0.9207917973861071,1,CAMPAÑA MASIVA: Red de Arrastre
711963183,3,0.006440808488098517,0,Sin Acción (Cliente Estable)
720903258,3,0.9661306324049483,1,CAMPAÑA MASIVA: Red de Arrastre
772404633,2,0.03816103773591353,0,Sin Acción (Cliente Estable)
713302758,1,0.007394001835820359,0,Sin Acción (Cliente Estable)
717859233,1,0.06517797014348084,0,Sin Acción (Cliente Estable)
712955433,0,0.0039594913273056495,0,Sin Acción (Cliente Estable)
718292283,0,0.020288227163942307,0,Sin Acción (Cliente Estable)
713197308,3,0.07370536670623049,0,Sin Acción (Cliente Estable)
789175683,0,0.5643629174752756,1,REACCIÓN BALANCEADA: Punto de Equilibrio
811700058,2,0.9595530638344513,1,REACCIÓN BALANCEADA: Punto de Equilibrio
818476383,2,0.07137697521084083,0,Sin Acción (Cliente Estable)
720164358,3,0.9342613585916836,1,CAMPAÑA MASIVA: Red de Arrastre
710357208,3,0.009168913228215659,0,Sin Acción (Cliente Estable)
711325308,3,0.6092952044770927,1,CAMPAÑA MASIVA: Red de Arrastre
721486908,0,0.028342619383988913,0,Sin Acción (Cliente Estable)
711210633,0,0.01169766175863413,0,Sin Acción (Cliente Estable)
712570458,0,0.13059346006513775,1,REACCIÓN BALANCEADA: Punto de Equilibrio
712058133,3,0.12155609959702068,1,CAMPAÑA MASIVA: Red de Arrastre
708153558,2,0.004150503259647661,0,Sin Acción (Cliente Estable)
709893858,0,0.40474157071618333,1,REACCIÓN BALANCEADA: Punto de Equilibrio
709225758,0,0.009407005061445891,0,Sin Acción (Cliente Estable)
709984083,0,0.0029787506024202795,0,Sin Acción (Cliente Estable)
711854808,2,0.8787872859639043,1,REACCIÓN BALANCEADA: Punto de Equilibrio
822125283,0,0.027499851288761777,0,Sin Acción (Cliente Estable)
717340608,2,0.002133130522680272,0,Sin Acción (Cliente Estable)
711084183,0,0.01592800147627214,0,Sin Acción (Cliente Estable)
720891633,3,0.6589883994260445,1,CAMPAÑA MASIVA: Red de Arrastre
719607183,1,0.0021182733230704163,0,Sin Acción (Cliente Estable)
715839708,2,0.009139113610146812,0,Sin Acción (Cliente Estable)
717008358,3,0.04529145693770197,0,Sin Acción (Cliente Estable)
769152783,0,0.9627276440454388,1,REACCIÓN BALANCEADA: Punto de Equilibrio
788240358,2,0.026000092815552794,0,Sin Acción (Cliente Estable)
716098683,0,0.0023704380310650814,0,Sin Acción (Cliente Estable)
802675983,0,0.004471538016364814,0,Sin Acción (Cliente Estable)
712716108,0,0.004184684264174956,0,Sin Acción (Cliente Estable)
709238358,2,0.012188685073832004,0,Sin Acción (Cliente Estable)
708682908,0,0.032389350059781385,0,Sin Acción (Cliente Estable)
812794983,0,0.0035207037111986608,0,Sin Acción (Cliente Estable)
708968733,2,0.17493155796061746,1,REACCIÓN BALANCEADA: Punto de Equilibrio
779315508,0,0.848361580512184,1,REACCIÓN BALANCEADA: Punto de Equilibrio
740065833,1,0.011070441182864177,0,Sin Acción (Cliente Estable)
721063533,0,0.019562830670331148,0,Sin Acción (Cliente Estable)
718189908,2,0.004712849066142374,0,Sin Acción (Cliente Estable)
780064983,2,0.005842169119797702,0,Sin Acción (Cliente Estable)
770920908,2,0.011692658262267112,0,Sin Acción (Cliente Estable)
718046433,3,0.005314778753813426,0,Sin Acción (Cliente Estable)
711842508,1,0.01613411537985353,0,Sin Acción (Cliente Estable)
772869033,2,0.0062008487919194165,0,Sin Acción (Cliente Estable)
715298808,0,0.004027407471394107,0,Sin Acción (Cliente Estable)
708877458,3,0.014596320106389157,0,Sin Acción (Cliente Estable)
787496733,1,0.01427216073842736,0,Sin Acción (Cliente Estable)
789469083,3,0.22765980352103543,1,CAMPAÑA MASIVA: Red de Arrastre
709497108,1,0.0019113368040650604,0,Sin Acción (Cliente Estable)
784819758,1,0.00410346319314101,0,Sin Acción (Cliente Estable)
720412308,2,0.035179733309211314,0,Sin Acción (Cliente Estable)
719178183,2,0.018530692619922445,0,Sin Acción (Cliente Estable)
789560433,3,0.9710223424055181,1,CAMPAÑA MASIVA: Red de Arrastre
712931733,0,0.0024786889846699564,0,Sin Acción (Cliente Estable)
714417183,0,0.003189189869663607,0,Sin Acción (Cliente Estable)
771097683,0,0.7647483887582595,1,REACCIÓN BALANCEADA: Punto de Equilibrio
713824983,1,0.002069513208599448,0,Sin Acción (Cliente Estable)
715360458,1,0.011370015439578702,0,Sin Acción (Cliente Estable)
711736083,3,0.9885158262317001,1,CAMPAÑA MASIVA: Red de Arrastre
714821433,3,0.011490952021667781,0,Sin Acción (Cliente Estable)
779263533,2,0.012721549988022444,0,Sin Acción (Cliente Estable)
773988708,2,0.00637097150070386,0,Sin Acción (Cliente Estable)
719623083,1,0.012845440484259823,0,Sin Acción (Cliente Estable)
718304583,2,0.9474725156280461,1,REACCIÓN BALANCEADA: Punto de Equilibrio
720198183,0,0.010863454150752882,0,Sin Acción (Cliente Estable)
780545133,3,0.0037415178584671383,0,Sin Acción (Cliente Estable)
711128433,1,0.004519399458714958,0,Sin Acción (Cliente Estable)
789960783,1,0.004813806550686355,0,Sin Acción (Cliente Estable)
709556208,2,0.002236098908154131,0,Sin Acción (Cliente Estable)
712053033,0,0.007816031864469586,0,Sin Acción (Cliente Estable)
794482158,2,0.054738939997500326,0,Sin Acción (Cliente Estable)
780450708,2,0.9746162336958288,1,REACCIÓN BALANCEADA: Punto de Equilibrio
710016708,1,0.004498665841390761,0,Sin Acción (Cliente Estable)
709434408,1,0.0021742732661321966,0,Sin Acción (Cliente Estable)
778716783,1,0.0027608951862648588,0,Sin Acción (Cliente Estable)
712447758,1,0.024847213936938627,0,Sin Acción (Cliente Estable)
779435883,3,0.07201755568958401,0,Sin Acción (Cliente Estable)
719918358,0,0.008554116879154612,0,Sin Acción (Cliente Estable)
720474408,1,0.010605918731578491,0,Sin Acción (Cliente Estable)
719401158,3,0.006737017774298699,0,Sin Acción (Cliente Estable)
778430733,1,0.00432320038505034,0,Sin Acción (Cliente Estable)
717583908,1,0.003949259650263474,0,Sin Acción (Cliente Estable)
823519458,0,0.002193979915240733,0,Sin Acción (Cliente Estable)
712381683,3,0.05705679684643317,0,Sin Acción (Cliente Estable)
716045508,0,0.004336925458436202,0,Sin Acción (Cliente Estable)
820936533,0,0.012509066735857229,0,Sin Acción (Cliente Estable)
721227258,2,0.007391275843357781,0,Sin Acción (Cliente Estable)
771304383,0,0.009619935223595947,0,Sin Acción (Cliente Estable)
717600483,2,0.025226304647905033,0,Sin Acción (Cliente Estable)
778865583,0,0.00376595532550864,0,Sin Acción (Cliente Estable)
709871658,0,0.005436760955885845,0,Sin Acción (Cliente Estable)
818280108,3,0.007992577956336979,0,Sin Acción (Cliente Estable)
716350008,0,0.003486285200473887,0,Sin Acción (Cliente Estable)
778172583,0,0.008131768468578873,0,Sin Acción (Cliente Estable)
719121708,2,0.004751241688289115,0,Sin Acción (Cliente Estable)
714342033,2,0.9368504493316296,1,REACCIÓN BALANCEADA: Punto de Equilibrio
788811558,0,0.2996084226968153,1,REACCIÓN BALANCEADA: Punto de Equilibrio
788943333,2,0.7122468319630307,1,REACCIÓN BALANCEADA: Punto de Equilibrio
719258433,0,0.0026146122071134224,0,Sin Acción (Cliente Estable)
717895833,1,0.002298670244697754,0,Sin Acción (Cliente Estable)
711550983,1,0.002337207046618268,0,Sin Acción (Cliente Estable)
714077583,2,0.6164029426443587,1,REACCIÓN BALANCEADA: Punto de Equilibrio
720939933,3,0.9586152037066134,1,CAMPAÑA MASIVA: Red de Arrastre
716725008,0,0.002490266520648212,0,Sin Acción (Cliente Estable)
788824083,2,0.015897677404335283,0,Sin Acción (Cliente Estable)
716335983,0,0.006307648174580044,0,Sin Acción (Cliente Estable)
719157933,1,0.004208856871024756,0,Sin Acción (Cliente Estable)
716704158,2,0.02219311677257518,0,Sin Acción (Cliente Estable)
716258358,2,0.0032460294058670744,0,Sin Acción (Cliente Estable)
827904183,1,0.018875014312514034,0,Sin Acción (Cliente Estable)
820394733,2,0.007104748546263122,0,Sin Acción (Cliente Estable)
716574033,2,0.003972883214662185,0,Sin Acción (Cliente Estable)
736786908,0,0.010147574276990081,0,Sin Acción (Cliente Estable)
774099708,3,0.011634263996928773,0,Sin Acción (Cliente Estable)
714282333,3,0.0057402720058706445,0,Sin Acción (Cliente Estable)
717471933,0,0.008884668850393372,0,Sin Acción (Cliente Estable)
818316108,0,0.027952728895226576,0,Sin Acción (Cliente Estable)
709838508,2,0.0038498423941142725,0,Sin Acción (Cliente Estable)
716212383,0,0.5151282563781355,1,REACCIÓN BALANCEADA: Punto de Equilibrio
757667133,3,0.9679882032157291,1,CAMPAÑA MASIVA: Red de Arrastre
794571108,2,0.8180844908813577,1,REACCIÓN BALANCEADA: Punto de Equilibrio
711370458,1,0.004865693663542624,0,Sin Acción (Cliente Estable)
788528958,3,0.232252535440795,1,CAMPAÑA MASIVA: Red de Arrastre
716745408,1,0.006349019879919496,0,Sin Acción (Cliente Estable)
771752508,0,0.11028381999777966,0,Sin Acción (Cliente Estable)
788916933,2,0.02536006647916917,0,Sin Acción (Cliente Estable)
714938733,3,0.9720972287822642,1,CAMPAÑA MASIVA: Red de Arrastre
761818758,3,0.0037030617881502704,0,Sin Acción (Cliente Estable)
714422058,2,0.00862426522708756,0,Sin Acción (Cliente Estable)
712191783,2,0.00317109611505712,0,Sin Acción (Cliente Estable)
716319258,2,0.0049974075265253,0,Sin Acción (Cliente Estable)
719813058,0,0.003945833716505001,0,Sin Acción (Cliente Estable)
712351908,2,0.1268535221805643,0,Sin Acción (Cliente Estable)
716742483,1,0.0027263095732132023,0,Sin Acción (Cliente Estable)
708160008,2,0.00806834806592211,0,Sin Acción (Cliente Estable)
709269708,2,0.003066071161840854,0,Sin Acción (Cliente Estable)
779098308,1,0.0053859067943481205,0,Sin Acción (Cliente Estable)
717257658,1,0.007286361477594134,0,Sin Acción (Cliente Estable)
775112958,3,0.701850322054769,1,CAMPAÑA MASIVA: Red de Arrastre
788812608,0,0.026275068277324076,0,Sin Acción (Cliente Estable)
711002058,0,0.004437866341114203,0,Sin Acción (Cliente Estable)
716199408,0,0.946192453905505,1,REACCIÓN BALANCEADA: Punto de Equilibrio
718100808,1,0.0025934772884242748,0,Sin Acción (Cliente Estable)
790051758,2,0.8941972754555507,1,REACCIÓN BALANCEADA: Punto de Equilibrio
772430733,2,0.004315831270018941,0,Sin Acción (Cliente Estable)
713460258,1,0.050069551064078795,0,Sin Acción (Cliente Estable)
820036533,2,0.00626630995710676,0,Sin Acción (Cliente Estable)
719785683,1,0.004027577926564037,0,Sin Acción (Cliente Estable)
711830433,3,0.005830907567685225,0,Sin Acción (Cliente Estable)
807393558,2,0.9431815316179539,1,REACCIÓN BALANCEADA: Punto de Equilibrio
718306308,2,0.010578733588473535,0,Sin Acción (Cliente Estable)
772725408,2,0.014024294453691797,0,Sin Acción (Cliente Estable)
711183558,0,0.0037908000689791626,0,Sin Acción (Cliente Estable)
720317658,3,0.0065537665082813145,0,Sin Acción (Cliente Estable)
710596983,2,0.012088626010412105,0,Sin Acción (Cliente Estable)
716986458,1,0.0021182733230704163,0,Sin Acción (Cliente Estable)
717382608,2,0.07714265566296301,0,Sin Acción (Cliente Estable)
825767658,2,0.014241899875703328,0,Sin Acción (Cliente Estable)
717513933,3,0.04358995454126146,0,Sin Acción (Cliente Estable)
789186858,2,0.0036024206675761327,0,Sin Acción (Cliente Estable)
717658758,2,0.007519409292375893,0,Sin Acción (Cliente Estable)
715575258,0,0.0023313545838213852,0,Sin Acción (Cliente Estable)
714975633,0,0.0023044847933002426,0,Sin Acción (Cliente Estable)
715396983,1,0.002657256585542908,0,Sin Acción (Cliente Estable)
712624383,2,0.0028991464750892843,0,Sin Acción (Cliente Estable)
721335558,1,0.0020833388495063894,0,Sin Acción (Cliente Estable)
711167808,2,0.8592170605893319,1,REACCIÓN BALANCEADA: Punto de Equilibrio
713761608,2,0.023446441375280028,0,Sin Acción (Cliente Estable)
713367858,0,0.006830858521888454,0,Sin Acción (Cliente Estable)
710489583,3,0.003076787064291542,0,Sin Acción (Cliente Estable)
720422358,2,0.003776219094188627,0,Sin Acción (Cliente Estable)
772098858,3,0.0043920139366899705,0,Sin Acción (Cliente Estable)
789304983,1,0.0036708291183974564,0,Sin Acción (Cliente Estable)
779257233,2,0.0036207913492940103,0,Sin Acción (Cliente Estable)
717579258,3,0.918841272049002,1,CAMPAÑA MASIVA: Red de Arrastre
709418508,1,0.0027486176521110753,0,Sin Acción (Cliente Estable)
778439883,2,0.004290478754208325,0,Sin Acción (Cliente Estable)
716063583,0,0.1255155967541322,1,REACCIÓN BALANCEADA: Punto de Equilibrio
716609433,2,0.10650884797443635,0,Sin Acción (Cliente Estable)
721053633,1,0.003724267545524322,0,Sin Acción (Cliente Estable)
711559008,1,0.009879211700587389,0,Sin Acción (Cliente Estable)
718698558,1,0.002647652394345376,0,Sin Acción (Cliente Estable)
770190258,3,0.00565355932361265,0,Sin Acción (Cliente Estable)
709008708,3,0.02027806871598066,0,Sin Acción (Cliente Estable)
823922208,0,0.0034451974905057334,0,Sin Acción (Cliente Estable)
718457058,0,0.02779619969399464,0,Sin Acción (Cliente Estable)
708472008,0,0.0028357142434997013,0,Sin Acción (Cliente Estable)
710395233,2,0.004831135864972618,0,Sin Acción (Cliente Estable)
716732958,0,0.004824055768983352,0,Sin Acción (Cliente Estable)
780108408,2,0.0067575101507435795,0,Sin Acción (Cliente Estable)
720962208,0,0.8822930820157524,1,REACCIÓN BALANCEADA: Punto de Equilibrio
714019083,0,0.005132702140650316,0,Sin Acción (Cliente Estable)
721225083,1,0.004823579325666585,0,Sin Acción (Cliente Estable)
819109308,0,0.005524689627158397,0,Sin Acción (Cliente Estable)
721029858,0,0.002082781027095926,0,Sin Acción (Cliente Estable)
716762733,0,0.0021082933249668375,0,Sin Acción (Cliente Estable)
710260983,0,0.005767052600594801,0,Sin Acción (Cliente Estable)
793608258,3,0.9757983134658078,1,CAMPAÑA MASIVA: Red de Arrastre
719677758,1,0.08784223208446078,0,Sin Acción (Cliente Estable)
771411408,3,0.9806754573637592,1,CAMPAÑA MASIVA: Red de Arrastre
794191008,2,0.0061243302398440785,0,Sin Acción (Cliente Estable)
708905733,2,0.0027050776023987964,0,Sin Acción (Cliente Estable)
788327358,1,0.0034712750018087365,0,Sin Acción (Cliente Estable)
751974258,3,0.014007737973781976,0,Sin Acción (Cliente Estable)
805516608,2,0.010346363922815087,0,Sin Acción (Cliente Estable)
720006333,3,0.5944515535711317,1,CAMPAÑA MASIVA: Red de Arrastre
780114558,1,0.0048329620737093335,0,Sin Acción (Cliente Estable)
713090658,0,0.0026687449431497274,0,Sin Acción (Cliente Estable)
718889508,1,0.004758691863956387,0,Sin Acción (Cliente Estable)
824799108,1,0.0038370009852508845,0,Sin Acción (Cliente Estable)
788618208,3,0.3887163286422165,1,CAMPAÑA MASIVA: Red de Arrastre
713133258,2,0.04236211592162763,0,Sin Acción (Cliente Estable)
717370533,2,0.003495835015761024,0,Sin Acción (Cliente Estable)
720425508,1,0.012608159104424747,0,Sin Acción (Cliente Estable)
712948383,2,0.00664696473877111,0,Sin Acción (Cliente Estable)
712839633,2,0.003615278547847742,0,Sin Acción (Cliente Estable)
820330008,2,0.003269138973915974,0,Sin Acción (Cliente Estable)
826150608,1,0.002225166030997919,0,Sin Acción (Cliente Estable)
779187783,2,0.04023162582471085,0,Sin Acción (Cliente Estable)
720809358,0,0.003012856938085192,0,Sin Acción (Cliente Estable)
714054408,1,0.15114790795476957,0,Sin Acción (Cliente Estable)
789827208,1,0.0031573134708242126,0,Sin Acción (Cliente Estable)
718308558,0,0.002442251593681766,0,Sin Acción (Cliente Estable)
801064833,2,0.0027157594410028656,0,Sin Acción (Cliente Estable)
719838558,0,0.0022558671060789446,0,Sin Acción (Cliente Estable)
714510483,2,0.009338699606013615,0,Sin Acción (Cliente Estable)
718246458,1,0.003085090310978923,0,Sin Acción (Cliente Estable)
710822808,2,0.005893769566113273,0,Sin Acción (Cliente Estable)
791730183,0,0.9862344806354354,1,REACCIÓN BALANCEADA: Punto de Equilibrio
709722858,1,0.016857165723394952,0,Sin Acción (Cliente Estable)
712582983,2,0.5641432839794662,1,REACCIÓN BALANCEADA: Punto de Equilibrio
714999483,2,0.004270121549923621,0,Sin Acción (Cliente Estable)
711388458,1,0.003873563938754417,0,Sin Acción (Cliente Estable)
796174983,2,0.004199079891123535,0,Sin Acción (Cliente Estable)
712918083,0,0.0031845408996771674,0,Sin Acción (Cliente Estable)
715459158,1,0.005586591001374895,0,Sin Acción (Cliente Estable)
712687083,3,0.03497285522870166,0,Sin Acción (Cliente Estable)
713003358,2,0.9756979623081442,1,REACCIÓN BALANCEADA: Punto de Equilibrio
812443458,2,0.009530743865542266,0,Sin Acción (Cliente Estable)
712984983,0,0.002756967785269772,0,Sin Acción (Cliente Estable)
708826158,0,0.004252477387492228,0,Sin Acción (Cliente Estable)
788725608,1,0.002298670244697754,0,Sin Acción (Cliente Estable)
717559533,2,0.003107586865918572,0,Sin Acción (Cliente Estable)
720443358,3,0.004273130800852606,0,Sin Acción (Cliente Estable)
806694333,0,0.013614850221703858,0,Sin Acción (Cliente Estable)
709770408,2,0.0038811898389052193,0,Sin Acción (Cliente Estable)
718259433,3,0.966026939106974,1,CAMPAÑA MASIVA: Red de Arrastre
770705208,1,0.013437163217031874,0,Sin Acción (Cliente Estable)
720655833,3,0.9364329188865783,1,CAMPAÑA MASIVA: Red de Arrastre
797898858,0,0.0030907394141794255,0,Sin Acción (Cliente Estable)
779548008,2,0.1199013178147951,0,Sin Acción (Cliente Estable)
718388733,0,0.0034386750388746682,0,Sin Acción (Cliente Estable)
711742758,3,0.6578865140750151,1,CAMPAÑA MASIVA: Red de Arrastre
757863258,0,0.0045593174881724124,0,Sin Acción (Cliente Estable)
711947358,2,0.005535074752047343,0,Sin Acción (Cliente Estable)
712157958,3,0.9736325509205184,1,CAMPAÑA MASIVA: Red de Arrastre
814760358,1,0.004593507371806897,0,Sin Acción (Cliente Estable)
710192283,0,0.005271644494918848,0,Sin Acción (Cliente Estable)
718977483,2,0.002774132960371237,0,Sin Acción (Cliente Estable)
712129158,1,0.0025156493393759757,0,Sin Acción (Cliente Estable)
714880533,0,0.003314307154677561,0,Sin Acción (Cliente Estable)
808287408,2,0.0027724342698819877,0,Sin Acción (Cliente Estable)
709619433,2,0.003979032142895447,0,Sin Acción (Cliente Estable)
708881583,1,0.004206980184614386,0,Sin Acción (Cliente Estable)
711332883,0,0.6697503215692417,1,REACCIÓN BALANCEADA: Punto de Equilibrio
717696333,2,0.9244765371955453,1,REACCIÓN BALANCEADA: Punto de Equilibrio
820587258,1,0.0628393851013791,0,Sin Acción (Cliente Estable)
768733533,0,0.017840503152517877,0,Sin Acción (Cliente Estable)
779779083,2,0.006219830625841797,0,Sin Acción (Cliente Estable)
720735408,1,0.003873563938754417,0,Sin Acción (Cliente Estable)
819160158,0,0.0622633754757088,0,Sin Acción (Cliente Estable)
804601833,2,0.007125365823193787,0,Sin Acción (Cliente Estable)
714823308,1,0.0026956821388669614,0,Sin Acción (Cliente Estable)
711577458,0,0.0024508309121185987,0,Sin Acción (Cliente Estable)
787539333,0,0.01366956849695903,0,Sin Acción (Cliente Estable)
716806383,1,0.0034146800753358246,0,Sin Acción (Cliente Estable)
812230308,0,0.0025839551971746353,0,Sin Acción (Cliente Estable)
778420383,1,0.007040028644393478,0,Sin Acción (Cliente Estable)
774012933,1,0.004712784227725906,0,Sin Acción (Cliente Estable)
718756533,1,0.003873563938754417,0,Sin Acción (Cliente Estable)
812224983,1,0.003945486090012643,0,Sin Acción (Cliente Estable)
714284358,0,0.003370362757553025,0,Sin Acción (Cliente Estable)
709530408,2,0.0036943477324616458,0,Sin Acción (Cliente Estable)
750690258,0,0.0023909552262366537,0,Sin Acción (Cliente Estable)
716283108,3,0.004268741370803959,0,Sin Acción (Cliente Estable)
718353633,2,0.948785881018909,1,REACCIÓN BALANCEADA: Punto de Equilibrio
718528833,2,0.004197814998052526,0,Sin Acción (Cliente Estable)
718006608,1,0.00431557000514289,0,Sin Acción (Cliente Estable)
710569233,1,0.0035459699672497225,0,Sin Acción (Cliente Estable)
718694658,2,0.0029596711152183107,0,Sin Acción (Cliente Estable)
779293308,1,0.0024827363460060196,0,Sin Acción (Cliente Estable)
718276758,1,0.0028900250450969466,0,Sin Acción (Cliente Estable)
712654233,1,0.010530004916090052,0,Sin Acción (Cliente Estable)
719296383,2,0.006928118667671763,0,Sin Acción (Cliente Estable)
808279158,1,0.004044041500048001,0,Sin Acción (Cliente Estable)
780497958,1,0.002298670244697754,0,Sin Acción (Cliente Estable)
715519983,1,0.0102343489712584,0,Sin Acción (Cliente Estable)
708568983,1,0.0026929795354356588,0,Sin Acción (Cliente Estable)
823648983,1,0.0022405477950904174,0,Sin Acción (Cliente Estable)
789412458,2,0.9440421721640662,1,REACCIÓN BALANCEADA: Punto de Equilibrio
716837508,1,0.00979319798579207,0,Sin Acción (Cliente Estable)
711249858,2,0.913797287618627,1,REACCIÓN BALANCEADA: Punto de Equilibrio
712009083,1,0.007034420366730574,0,Sin Acción (Cliente Estable)
720522633,1,0.0023036251260732422,0,Sin Acción (Cliente Estable)
713071383,0,0.003314307154677561,0,Sin Acción (Cliente Estable)
712938258,1,0.0033295163423012796,0,Sin Acción (Cliente Estable)
719071158,2,0.8851334620022339,1,REACCIÓN BALANCEADA: Punto de Equilibrio
709046958,2,0.0034996068799371437,0,Sin Acción (Cliente Estable)
708748833,1,0.007167701735010364,0,Sin Acción (Cliente Estable)
711364233,2,0.0033492042455536873,0,Sin Acción (Cliente Estable)
712645908,0,0.0034509381374752935,0,Sin Acción (Cliente Estable)
708428958,2,0.009681386679515062,0,Sin Acción (Cliente Estable)
719714658,3,0.9445881489748766,1,CAMPAÑA MASIVA: Red de Arrastre
720874983,2,0.013654930349855042,0,Sin Acción (Cliente Estable)
719180958,1,0.01222142184211447,0,Sin Acción (Cliente Estable)
710360583,1,0.002969438691562145,0,Sin Acción (Cliente Estable)
823848183,1,0.002926768417755748,0,Sin Acción (Cliente Estable)
783121008,1,0.0023869173153299463,0,Sin Acción (Cliente Estable)
789529158,0,0.013354068668167868,0,Sin Acción (Cliente Estable)
708500883,1,0.008133117086744659,0,Sin Acción (Cliente Estable)
811965558,1,0.019919688083313944,0,Sin Acción (Cliente Estable)
714383583,1,0.006149336510518144,0,Sin Acción (Cliente Estable)
809425533,1,0.0033238229719866237,0,Sin Acción (Cliente Estable)
716858433,3,0.9600947525814704,1,CAMPAÑA MASIVA: Red de Arrastre
812534958,1,0.0029425307645301797,0,Sin Acción (Cliente Estable)
714052158,3,0.45057979722681524,1,CAMPAÑA MASIVA: Red de Arrastre
780200208,1,0.00431557000514289,0,Sin Acción (Cliente Estable)
711458583,2,0.0033492042455536873,0,Sin Acción (Cliente Estable)
826451433,2,0.002728626880757261,0,Sin Acción (Cliente Estable)
719740983,1,0.004806287962550361,0,Sin Acción (Cliente Estable)
709019283,0,0.002692608525808496,0,Sin Acción (Cliente Estable)
710213508,2,0.005390895521934098,0,Sin Acción (Cliente Estable)
710814633,1,0.015117902096583827,0,Sin Acción (Cliente Estable)
775267158,0,0.0033462692487602913,0,Sin Acción (Cliente Estable)
712268808,2,0.007373601532892134,0,Sin Acción (Cliente Estable)
720178158,3,0.9668467965871164,1,CAMPAÑA MASIVA: Red de Arrastre
779805408,1,0.005538909219261611,0,Sin Acción (Cliente Estable)
710958933,3,0.8060703847873745,1,CAMPAÑA MASIVA: Red de Arrastre
720698883,2,0.9759805699516287,1,REACCIÓN BALANCEADA: Punto de Equilibrio
780384483,0,0.687024296298759,1,REACCIÓN BALANCEADA: Punto de Equilibrio
714190983,2,0.9780085150222407,1,REACCIÓN BALANCEADA: Punto de Equilibrio
713808633,1,0.004921184077968768,0,Sin Acción (Cliente Estable)
710295858,2,0.005598808872527497,0,Sin Acción (Cliente Estable)
713209308,1,0.0025968939083113136,0,Sin Acción (Cliente Estable)
788709408,1,0.004149493512701039,0,Sin Acción (Cliente Estable)
717757608,2,0.004459494266910628,0,Sin Acción (Cliente Estable)
715300683,2,0.008339789774833595,0,Sin Acción (Cliente Estable)
711436983,2,0.008174987507801693,0,Sin Acción (Cliente Estable)
789582483,1,0.002203601229228364,0,Sin Acción (Cliente Estable)
790168083,1,0.002806984680129701,0,Sin Acción (Cliente Estable)
742865883,0,0.7225501198579902,1,REACCIÓN BALANCEADA: Punto de Equilibrio
770848308,2,0.004660385024473152,0,Sin Acción (Cliente Estable)
713486583,1,0.003912265360477454,0,Sin Acción (Cliente Estable)
708697983,2,0.08465960719266394,0,Sin Acción (Cliente Estable)
823539558,2,0.004058520758427937,0,Sin Acción (Cliente Estable)
711339258,1,0.010483004316154291,0,Sin Acción (Cliente Estable)
781171908,1,0.005810193860155561,0,Sin Acción (Cliente Estable)
815582358,0,0.003208430520474311,0,Sin Acción (Cliente Estable)
755212608,3,0.9023558731206794,1,CAMPAÑA MASIVA: Red de Arrastre
716486508,3,0.7923064009721982,1,CAMPAÑA MASIVA: Red de Arrastre
771674958,1,0.0023909552262366537,0,Sin Acción (Cliente Estable)
787909158,1,0.003870285474676612,0,Sin Acción (Cliente Estable)
717140733,1,0.05714274538876159,0,Sin Acción (Cliente Estable)
