,Cluster_Cliente,Credit_Limit,Total_Trans_Amt,Probabilidad_Churn,Estrategia_Asignada,Prediccion_Final,Churn_Real
9293,1,7825.0,14326,0.0036054578905425783,Sin Acción (Cliente Estable),0,0
5052,0,2495.0,4399,0.001926683493263979,Sin Acción (Cliente Estable),0,0
8036,3,1695.0,2055,0.9834360443905845,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
627,0,3083.0,4311,0.0020432162082998,Sin Acción (Cliente Estable),0,0
1418,0,2934.0,3396,0.005265516884826662,Sin Acción (Cliente Estable),0,0
8338,0,3040.0,5616,0.004912294337934786,Sin Acción (Cliente Estable),0,0
2279,0,4066.0,3888,0.002205751192183351,Sin Acción (Cliente Estable),0,0
2763,2,34173.0,3731,0.0023865008699957783,Sin Acción (Cliente Estable),0,0
5654,3,2501.0,4837,0.002087967659853646,Sin Acción (Cliente Estable),0,0
9252,1,8155.0,14955,0.002003012859018842,Sin Acción (Cliente Estable),0,0
7122,3,1594.0,4653,0.022120311041423365,Sin Acción (Cliente Estable),0,0
600,3,11710.0,1749,0.018366914188599884,Sin Acción (Cliente Estable),0,0
7293,3,1707.0,4846,0.0025223788926629163,Sin Acción (Cliente Estable),0,0
4706,2,33371.0,3638,0.00684102501653102,Sin Acción (Cliente Estable),0,0
5572,3,1548.0,4420,0.0028713146306613532,Sin Acción (Cliente Estable),0,0
5743,0,2636.0,4056,0.002311555956257471,Sin Acción (Cliente Estable),0,0
556,2,17625.0,1773,0.004830812249575819,Sin Acción (Cliente Estable),0,0
9291,1,18046.0,13758,0.0035638814159785785,Sin Acción (Cliente Estable),0,0
9906,3,9129.0,7733,0.12189634801200662,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3904,2,29149.0,2106,0.9157977257246397,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
2084,3,1438.3,1707,0.13197362113803918,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
170,2,15875.0,1592,0.0040426343868824755,Sin Acción (Cliente Estable),0,0
1002,3,6231.0,1448,0.09152947506895485,Sin Acción (Cliente Estable),0,0
4625,2,17764.0,2750,0.019305064518858647,Sin Acción (Cliente Estable),0,0
3671,0,2297.0,3161,0.007266184950294546,Sin Acción (Cliente Estable),0,0
8471,3,10699.0,5052,0.037829201238399786,Sin Acción (Cliente Estable),0,0
1219,0,6861.0,2228,0.004044110809604049,Sin Acción (Cliente Estable),0,0
9151,1,19281.0,15423,0.0032787773707027685,Sin Acción (Cliente Estable),0,0
8221,3,5070.0,4644,0.002765860202401645,Sin Acción (Cliente Estable),0,0
740,0,2450.0,1263,0.005332156057763275,Sin Acción (Cliente Estable),0,0
3499,0,5489.0,3215,0.0031955682950857976,Sin Acción (Cliente Estable),0,0
982,0,2859.0,2247,0.02343194326013819,Sin Acción (Cliente Estable),0,0
4463,0,2667.0,4883,0.00148911009178822,Sin Acción (Cliente Estable),0,0
1486,0,8687.0,2279,0.004277650002567664,Sin Acción (Cliente Estable),0,0
3678,2,34516.0,4217,0.0027738824089381295,Sin Acción (Cliente Estable),0,0
1350,3,8149.0,808,0.9632590646593756,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4045,0,8960.0,1853,0.8737276804976323,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
9281,0,4650.0,7976,0.5557168844739412,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
4783,0,2791.0,4617,0.0024526872548487877,Sin Acción (Cliente Estable),0,0
9639,3,5855.0,9202,0.8837251239227597,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4427,3,10264.0,4003,0.001848549116948979,Sin Acción (Cliente Estable),0,0
2854,3,1438.3,3637,0.0022080586168624038,Sin Acción (Cliente Estable),0,0
4264,0,2433.0,4668,0.0018474586391015906,Sin Acción (Cliente Estable),0,0
4616,0,2586.0,4481,0.0016781884983615525,Sin Acción (Cliente Estable),0,0
4134,2,34516.0,4333,0.0019531163103095352,Sin Acción (Cliente Estable),0,0
5089,0,1438.3,5205,0.0019498518892783535,Sin Acción (Cliente Estable),0,0
5061,0,7486.0,4604,0.0025605970909431484,Sin Acción (Cliente Estable),0,0
9408,3,4015.0,8363,0.9719061679154823,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8417,0,1438.3,3499,0.0018927960747025531,Sin Acción (Cliente Estable),0,0
8614,1,11919.0,8257,0.003678415741601025,Sin Acción (Cliente Estable),0,0
6549,3,8406.0,3820,0.0019127676886742202,Sin Acción (Cliente Estable),0,0
1629,3,8014.0,1596,0.006713731246739949,Sin Acción (Cliente Estable),0,0
2537,2,21875.0,1327,0.021996045268383623,Sin Acción (Cliente Estable),0,0
7355,3,1537.0,4234,0.0017087942143014531,Sin Acción (Cliente Estable),0,0
5966,3,7210.0,2516,0.8786970103042797,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1057,2,18693.0,1516,0.006077975278887259,Sin Acción (Cliente Estable),0,0
1332,0,6648.0,2089,0.013402684322759508,Sin Acción (Cliente Estable),0,0
4403,0,4141.0,3512,0.004293201318564595,Sin Acción (Cliente Estable),0,0
9552,2,34516.0,7866,0.9604795826398833,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
9295,1,34516.0,14716,0.002668507023196652,Sin Acción (Cliente Estable),0,0
3451,3,5483.0,2051,0.8512228662016879,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
9684,1,6903.0,15751,0.00671773213174535,Sin Acción (Cliente Estable),0,0
819,3,1438.3,1495,0.14639741928206942,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
175,0,10400.0,1105,0.01085096473470452,Sin Acción (Cliente Estable),0,0
694,3,9050.0,1542,0.0038301705176428716,Sin Acción (Cliente Estable),0,0
3821,3,6366.0,3258,0.019735663862929947,Sin Acción (Cliente Estable),0,0
787,0,3888.0,1145,0.013111797830341826,Sin Acción (Cliente Estable),0,0
9722,1,3594.0,14881,0.0018120797816842998,Sin Acción (Cliente Estable),0,0
2710,3,5920.0,1408,0.01894783223574299,Sin Acción (Cliente Estable),0,0
5671,3,2179.0,2568,0.9095857102378548,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6132,3,3624.0,4749,0.00258724236181548,Sin Acción (Cliente Estable),0,0
7178,0,2795.0,4679,0.003715909979150159,Sin Acción (Cliente Estable),0,0
3646,2,34516.0,3250,0.021001323417060076,Sin Acción (Cliente Estable),0,0
7296,0,2951.0,2519,0.9514769651981704,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
7444,0,2845.0,2635,0.11222041288903838,Sin Acción (Cliente Estable),0,0
9647,1,23712.0,16258,0.0020727094427320128,Sin Acción (Cliente Estable),0,0
5415,0,1438.3,2336,0.9745375699274432,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
658,0,1535.0,1848,0.004768614855884639,Sin Acción (Cliente Estable),0,0
503,0,2763.0,1246,0.006660466615098551,Sin Acción (Cliente Estable),0,0
3231,2,34516.0,2862,0.002299000207794943,Sin Acción (Cliente Estable),0,0
1640,0,11102.0,1448,0.003655734010115341,Sin Acción (Cliente Estable),0,0
9959,3,8135.0,8620,0.9799744397771083,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9131,1,6551.0,13363,0.004857231056169474,Sin Acción (Cliente Estable),0,0
5944,0,3976.0,4419,0.0028766025698174916,Sin Acción (Cliente Estable),0,0
7906,0,2168.0,2499,0.9349013095356443,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
4910,3,2482.0,4295,0.002212641654296963,Sin Acción (Cliente Estable),0,0
8095,3,8480.0,4070,0.0024164790857051956,Sin Acción (Cliente Estable),0,0
6358,0,2792.0,4074,0.001759418380958152,Sin Acción (Cliente Estable),0,0
4249,2,18128.0,2503,0.8409540896463809,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
7455,0,3600.0,4946,0.002639642257112527,Sin Acción (Cliente Estable),0,0
8278,3,1438.3,5020,0.0021528429431015347,Sin Acción (Cliente Estable),0,0
6617,3,1677.0,2477,0.979978043516537,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
7856,3,4789.0,2496,0.9731383565314501,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1600,0,5712.0,2617,0.024100907733691296,Sin Acción (Cliente Estable),0,0
3205,2,33472.0,4719,0.006968074951699351,Sin Acción (Cliente Estable),0,0
5472,0,2721.0,4578,0.0020207623976717334,Sin Acción (Cliente Estable),0,0
1396,3,5510.0,1995,0.041502139586936215,Sin Acción (Cliente Estable),0,0
2176,2,18431.0,2950,0.009257343134256716,Sin Acción (Cliente Estable),0,0
7112,3,2242.0,4845,0.010864358699815712,Sin Acción (Cliente Estable),0,0
5735,3,1438.3,4461,0.0023827865167633123,Sin Acción (Cliente Estable),0,0
9441,1,10353.0,15028,0.00235619337662042,Sin Acción (Cliente Estable),0,0
8763,0,4370.0,7223,0.0039594913273056495,Sin Acción (Cliente Estable),0,0
5263,3,1639.0,2242,0.9751120448281714,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9592,1,4251.0,15574,0.0020821523792201426,Sin Acción (Cliente Estable),0,0
9838,1,23103.0,14049,0.004962681086813983,Sin Acción (Cliente Estable),0,0
4032,3,1592.0,4172,0.0018813646017981792,Sin Acción (Cliente Estable),0,0
7003,0,2466.0,5005,0.00186808313697786,Sin Acción (Cliente Estable),0,0
9090,2,34516.0,8502,0.002728626880757261,Sin Acción (Cliente Estable),0,0
7081,3,1504.0,2530,0.966124774852859,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5815,0,2418.0,3918,0.0034545270917664787,Sin Acción (Cliente Estable),0,0
869,0,7410.0,2398,0.013344209442847999,Sin Acción (Cliente Estable),0,0
8574,2,28930.0,2251,0.9754462744258251,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
8444,3,1912.0,4851,0.0019899769763257764,Sin Acción (Cliente Estable),0,0
5088,0,1438.3,4777,0.002077549343769094,Sin Acción (Cliente Estable),0,0
3741,2,23391.0,4106,0.0017517541342906588,Sin Acción (Cliente Estable),0,0
5955,0,2423.0,4035,0.0018196342078485015,Sin Acción (Cliente Estable),0,0
7311,0,1634.0,4522,0.001840491600590194,Sin Acción (Cliente Estable),0,0
8191,0,7427.0,4636,0.004680438898754711,Sin Acción (Cliente Estable),0,0
4078,3,13103.0,4323,0.0020298157104588358,Sin Acción (Cliente Estable),0,0
428,3,13219.0,1097,0.45682073979558385,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
6301,3,1760.0,2285,0.9596167550990666,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
579,0,5146.0,1955,0.0073675968171520775,Sin Acción (Cliente Estable),0,0
1383,3,4610.0,2280,0.09111716681943095,Sin Acción (Cliente Estable),0,0
6682,3,2001.0,4455,0.0020016798326313715,Sin Acción (Cliente Estable),0,0
3758,3,9013.0,3819,0.0019921473698306003,Sin Acción (Cliente Estable),0,0
4006,3,2298.0,4814,0.0020163757437542127,Sin Acción (Cliente Estable),0,0
3699,0,9216.0,3630,0.0015107230658370282,Sin Acción (Cliente Estable),0,0
9718,1,2985.0,14187,0.002102553896463758,Sin Acción (Cliente Estable),0,0
6315,3,7866.0,4238,0.02025326881399886,Sin Acción (Cliente Estable),0,0
572,0,3624.0,1469,0.0041769231529955085,Sin Acción (Cliente Estable),0,0
885,0,2945.0,1503,0.0034722943480092997,Sin Acción (Cliente Estable),0,0
5565,0,4712.0,4277,0.0027167894766191637,Sin Acción (Cliente Estable),0,0
9238,1,6797.0,16171,0.004349281629448968,Sin Acción (Cliente Estable),0,0
6281,0,2180.0,4348,0.0017087037044039846,Sin Acción (Cliente Estable),0,0
8959,3,13432.0,4909,0.9757983134658078,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
2953,0,3639.0,1865,0.5450857034430032,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
5196,3,4167.0,5039,0.0031921480596922343,Sin Acción (Cliente Estable),0,0
3773,0,2232.0,3803,0.0033496878015845774,Sin Acción (Cliente Estable),0,0
667,0,2684.0,2002,0.007586494660166192,Sin Acción (Cliente Estable),0,0
4242,2,34516.0,2275,0.6586280252527114,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,0
3482,3,13991.0,4100,0.0019232436818329545,Sin Acción (Cliente Estable),0,0
3059,2,22919.0,3752,0.0021124668744712913,Sin Acción (Cliente Estable),0,0
6344,0,6610.0,4735,0.0018001237271365752,Sin Acción (Cliente Estable),0,0
9810,1,7685.0,13604,0.004580278477366565,Sin Acción (Cliente Estable),0,0
2547,2,34516.0,2436,0.0032523829574310544,Sin Acción (Cliente Estable),0,0
2302,3,4712.0,2568,0.01435312515347478,Sin Acción (Cliente Estable),0,0
8585,2,34516.0,7427,0.009802414005382032,Sin Acción (Cliente Estable),0,0
3224,3,4511.0,2597,0.004216647444595226,Sin Acción (Cliente Estable),0,0
6538,3,1939.0,4327,0.004262007997884614,Sin Acción (Cliente Estable),0,0
3164,0,11617.0,1643,0.37348557860741693,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
3269,3,11558.0,2220,0.2944527633570289,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
3871,0,2652.0,3691,0.008085174346862341,Sin Acción (Cliente Estable),0,0
6911,0,2930.0,4752,0.001646644699553594,Sin Acción (Cliente Estable),0,0
9480,1,19033.0,16033,0.005831385789727447,Sin Acción (Cliente Estable),0,0
2928,3,12778.0,3337,0.0016326556721895425,Sin Acción (Cliente Estable),0,0
2688,0,2853.0,2697,0.0032490699135398335,Sin Acción (Cliente Estable),0,0
2592,2,30622.0,3600,0.004881354892372336,Sin Acción (Cliente Estable),0,0
3517,0,1816.0,4175,0.0029687867073372406,Sin Acción (Cliente Estable),0,0
4465,0,3114.0,4342,0.002124018606724451,Sin Acción (Cliente Estable),0,0
4696,3,14902.0,2038,0.9559727537441375,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
938,0,3460.0,1752,0.004307797001140013,Sin Acción (Cliente Estable),0,0
6929,0,2040.0,4751,0.0015283111443020257,Sin Acción (Cliente Estable),0,0
999,0,3238.0,1501,0.008152194649718834,Sin Acción (Cliente Estable),0,0
6288,3,12114.0,3964,0.0018384356689636597,Sin Acción (Cliente Estable),0,0
4022,3,7357.0,3943,0.002193034844613327,Sin Acción (Cliente Estable),0,0
4398,0,3173.0,4030,0.0035483981875198967,Sin Acción (Cliente Estable),0,0
9638,1,17894.0,15305,0.004518103867207317,Sin Acción (Cliente Estable),0,0
3083,0,3132.0,3612,0.008443366624509835,Sin Acción (Cliente Estable),0,0
3528,3,5916.0,3752,0.0015012816620146037,Sin Acción (Cliente Estable),0,0
6674,0,5393.0,4769,0.00362513726752028,Sin Acción (Cliente Estable),0,0
3539,3,4632.0,4306,0.003891889135047092,Sin Acción (Cliente Estable),0,0
4236,2,29551.0,3226,0.0041985226367365885,Sin Acción (Cliente Estable),0,0
6204,3,3052.0,2598,0.9717638003327306,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3636,2,34516.0,3435,0.0022843244909814676,Sin Acción (Cliente Estable),0,0
9315,1,15698.0,12980,0.016080815447039144,Sin Acción (Cliente Estable),0,0
10105,3,5043.0,10170,0.9145845934215692,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1844,2,16033.0,1158,0.0521960467541742,Sin Acción (Cliente Estable),0,0
2037,0,2677.0,2170,0.02677870048372015,Sin Acción (Cliente Estable),0,0
9885,1,34516.0,14335,0.001800980210792172,Sin Acción (Cliente Estable),0,0
7478,3,4617.0,1779,0.9354898174469956,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8313,0,2725.0,4904,0.0015859556494694266,Sin Acción (Cliente Estable),0,0
7841,0,3977.0,4076,0.013466103624168509,Sin Acción (Cliente Estable),0,0
4062,0,5065.0,3555,0.0018160544003714512,Sin Acción (Cliente Estable),0,0
3079,0,4254.0,2366,0.025713144186347327,Sin Acción (Cliente Estable),0,0
9743,1,10018.0,13819,0.002843051050646187,Sin Acción (Cliente Estable),0,0
2494,3,4182.0,1297,0.007876063759209862,Sin Acción (Cliente Estable),0,0
2029,3,8621.0,1989,0.045074893927184126,Sin Acción (Cliente Estable),0,0
2197,3,5246.0,3189,0.06090817868792354,Sin Acción (Cliente Estable),0,0
2360,0,8881.0,2632,0.009795671348718732,Sin Acción (Cliente Estable),0,0
6333,0,3114.0,5219,0.00232563096530227,Sin Acción (Cliente Estable),0,0
5132,3,3359.0,4572,0.0017191042842654926,Sin Acción (Cliente Estable),0,0
3303,0,5403.0,4382,0.0018278105533041378,Sin Acción (Cliente Estable),0,0
5783,0,2144.0,3859,0.06438507074951531,Sin Acción (Cliente Estable),0,0
4736,3,2035.0,4107,0.0019959079024517816,Sin Acción (Cliente Estable),0,0
6493,0,2372.0,4418,0.0020278015113164077,Sin Acción (Cliente Estable),0,0
3905,3,1438.3,1785,0.8018607072374709,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9468,1,3882.0,13980,0.0018120797816842998,Sin Acción (Cliente Estable),0,0
3819,3,1438.3,3749,0.0019942080040456565,Sin Acción (Cliente Estable),0,0
8892,2,34516.0,7360,0.0049974075265253,Sin Acción (Cliente Estable),0,0
1846,3,3616.0,3133,0.0031575031892902635,Sin Acción (Cliente Estable),0,0
9676,1,3336.0,13989,0.003003112317326279,Sin Acción (Cliente Estable),0,0
1182,0,2359.0,2021,0.009903779151350309,Sin Acción (Cliente Estable),0,0
7806,3,1438.3,2607,0.9805053277873453,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
2060,3,8603.0,1758,0.010215571848830495,Sin Acción (Cliente Estable),0,0
9835,1,12932.0,15372,0.0025124566357478634,Sin Acción (Cliente Estable),0,0
6560,3,1626.0,4847,0.002103664420971897,Sin Acción (Cliente Estable),0,0
5146,0,1438.3,4217,0.002324574595067359,Sin Acción (Cliente Estable),0,0
8226,0,2953.0,4644,0.0018711150417215138,Sin Acción (Cliente Estable),0,0
2756,0,1835.0,2801,0.0034829745635518747,Sin Acción (Cliente Estable),0,0
1379,0,6658.0,1309,0.009441580335063808,Sin Acción (Cliente Estable),0,0
1691,2,31258.0,2866,0.023443648223868484,Sin Acción (Cliente Estable),0,0
10041,1,4058.0,15865,0.0027523184508618913,Sin Acción (Cliente Estable),0,0
10102,1,8398.0,16706,0.0025456193505839,Sin Acción (Cliente Estable),0,0
9878,1,9633.0,14829,0.0960664557858957,Sin Acción (Cliente Estable),0,0
5029,0,1990.0,5216,0.004884662367214943,Sin Acción (Cliente Estable),0,0
8815,0,2636.0,7136,0.0024786889846699564,Sin Acción (Cliente Estable),0,0
3212,0,8596.0,4017,0.001882599168648054,Sin Acción (Cliente Estable),0,0
4327,2,31501.0,3893,0.0015622271148329533,Sin Acción (Cliente Estable),0,0
1532,2,18102.0,1486,0.09073797564350466,Sin Acción (Cliente Estable),0,0
6244,3,1833.0,2037,0.9843430019712829,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9287,1,12174.0,14743,0.006696103618008726,Sin Acción (Cliente Estable),0,0
2224,0,2046.0,3432,0.02148872876092132,Sin Acción (Cliente Estable),0,0
10050,3,5181.0,8943,0.9878366087517181,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5553,2,18734.0,2112,0.21327198799884448,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
6934,3,1438.3,4707,0.0017831733418627468,Sin Acción (Cliente Estable),0,0
1097,0,11760.0,1498,0.006576657463194252,Sin Acción (Cliente Estable),0,0
2900,2,19110.0,4478,0.004870230155265162,Sin Acción (Cliente Estable),0,0
6735,2,15569.0,4566,0.005910397246153216,Sin Acción (Cliente Estable),0,0
1064,0,6065.0,1114,0.01005054465011054,Sin Acción (Cliente Estable),0,0
8131,3,4762.0,2811,0.9793363508164765,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8157,3,1438.3,5045,0.002032722968427682,Sin Acción (Cliente Estable),0,0
5868,3,2705.0,4749,0.0022333662481305206,Sin Acción (Cliente Estable),0,0
6396,0,4410.0,1883,0.1756527766836418,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
3469,0,9773.0,3578,0.0018173414916251847,Sin Acción (Cliente Estable),0,0
6270,3,6602.0,4479,0.002087546836924615,Sin Acción (Cliente Estable),0,0
1410,0,3209.0,1292,0.028484188054537295,Sin Acción (Cliente Estable),0,0
6830,3,1438.3,4482,0.006473662285460623,Sin Acción (Cliente Estable),0,0
7363,3,13908.0,4319,0.00203542744281324,Sin Acción (Cliente Estable),0,0
2030,3,7451.0,2165,0.01940995011351418,Sin Acción (Cliente Estable),0,0
2254,3,3178.0,2010,0.014154577780502121,Sin Acción (Cliente Estable),0,0
9288,1,9230.0,14082,0.002083452836252189,Sin Acción (Cliente Estable),0,0
8006,0,2038.0,4784,0.0029315627340526394,Sin Acción (Cliente Estable),0,0
6407,0,2279.0,4091,0.0015084408244596728,Sin Acción (Cliente Estable),0,0
1126,0,5927.0,1558,0.01483304332547642,Sin Acción (Cliente Estable),0,0
585,0,1438.3,1391,0.05434130172870213,Sin Acción (Cliente Estable),0,0
9,0,11656.0,1441,0.003385278911712403,Sin Acción (Cliente Estable),0,0
527,0,3558.0,1631,0.001504025072473782,Sin Acción (Cliente Estable),0,0
4454,2,16928.0,3355,0.00397146175228685,Sin Acción (Cliente Estable),0,0
6259,0,1438.3,4830,0.0015948951683995866,Sin Acción (Cliente Estable),0,0
7835,3,4047.0,2134,0.9222171798971512,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8496,3,1462.0,2299,0.9817141999665046,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
2936,3,1677.0,3059,0.09372824181260832,Sin Acción (Cliente Estable),0,0
6749,3,9733.0,5228,0.24877208840917947,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
872,3,4250.0,1174,0.010323004774445378,Sin Acción (Cliente Estable),0,0
4799,2,34516.0,3647,0.002902539632354106,Sin Acción (Cliente Estable),0,0
5175,3,4045.0,2438,0.9825590649318094,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3689,2,21721.0,3937,0.0021436490300668154,Sin Acción (Cliente Estable),0,0
5666,0,2002.0,3406,0.0030570936097486325,Sin Acción (Cliente Estable),0,0
6176,0,2295.0,2245,0.17216397521554302,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
2252,0,2246.0,1429,0.004179948594463663,Sin Acción (Cliente Estable),0,0
1439,0,2743.0,1210,0.003606181691966256,Sin Acción (Cliente Estable),0,0
9737,1,4661.0,14257,0.022770919340113983,Sin Acción (Cliente Estable),0,0
6159,3,2509.0,2239,0.9273614063523985,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5272,3,1438.3,2294,0.9839302420636376,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
7448,3,3805.0,4326,0.003375891038404974,Sin Acción (Cliente Estable),0,0
9478,1,9959.0,15195,0.024361293656862553,Sin Acción (Cliente Estable),0,0
2774,0,5257.0,2822,0.0032159008280956206,Sin Acción (Cliente Estable),0,0
6086,0,5708.0,4914,0.01286964520210943,Sin Acción (Cliente Estable),0,0
158,2,32643.0,1058,0.019518828841310867,Sin Acción (Cliente Estable),0,0
7955,0,1812.0,2921,0.9623191515798203,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
7696,0,3749.0,5083,0.0018709844020631384,Sin Acción (Cliente Estable),0,0
7210,0,2932.0,4795,0.0015522748198658672,Sin Acción (Cliente Estable),0,0
8772,0,7645.0,7710,0.028342619383988913,Sin Acción (Cliente Estable),0,0
4069,0,2155.0,4295,0.0016098912282112346,Sin Acción (Cliente Estable),0,0
1993,0,2718.0,2570,0.004561082243486718,Sin Acción (Cliente Estable),0,0
8848,2,34516.0,7520,0.007391275843357781,Sin Acción (Cliente Estable),0,0
1469,2,33791.0,1546,0.16615181235486426,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,0
8446,0,1979.0,5458,0.0023146505598898655,Sin Acción (Cliente Estable),0,0
891,0,9173.0,1807,0.003087943671229457,Sin Acción (Cliente Estable),0,0
2952,2,21084.0,2309,0.004453984853659603,Sin Acción (Cliente Estable),0,0
682,0,2680.0,1154,0.03561743200746264,Sin Acción (Cliente Estable),0,0
7805,2,21350.0,4878,0.001990518501511655,Sin Acción (Cliente Estable),0,0
9280,2,34516.0,8570,0.9842811162055983,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
4438,2,19402.0,1937,0.814167325678066,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
1472,0,1479.0,2139,0.0035349304938086814,Sin Acción (Cliente Estable),0,0
4936,0,2126.0,4340,0.0015606829685018552,Sin Acción (Cliente Estable),0,0
4806,2,34516.0,3127,0.028546414314186187,Sin Acción (Cliente Estable),0,0
1801,3,8329.0,1570,0.015856941742808713,Sin Acción (Cliente Estable),0,0
1744,3,1950.0,2074,0.004865948845024124,Sin Acción (Cliente Estable),0,0
291,0,2521.0,1328,0.4698307996022699,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
9313,2,23399.0,9356,0.974930654053831,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
799,0,2378.0,1807,0.03548544384882155,Sin Acción (Cliente Estable),0,0
398,0,3805.0,1743,0.0032023577436205352,Sin Acción (Cliente Estable),0,0
65,2,34516.0,1293,0.0069334860081069595,Sin Acción (Cliente Estable),0,0
4804,3,5264.0,4943,0.00645463103124074,Sin Acción (Cliente Estable),0,0
2050,0,9347.0,2201,0.003482022706489262,Sin Acción (Cliente Estable),0,0
7832,0,2363.0,3904,0.023942842271732583,Sin Acción (Cliente Estable),0,0
9001,0,2248.0,7739,0.002756967785269772,Sin Acción (Cliente Estable),0,0
9298,1,29038.0,12025,0.0050620564777666905,Sin Acción (Cliente Estable),0,0
1619,3,11098.0,2156,0.328991823222367,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
5633,2,34516.0,2020,0.9360502578102159,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
9643,1,7362.0,17390,0.0019309902903436491,Sin Acción (Cliente Estable),0,0
3121,0,1438.3,3754,0.03823840724120059,Sin Acción (Cliente Estable),0,0
4087,3,10309.0,1760,0.9550505591923232,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
2599,0,4838.0,2641,0.013654738626435356,Sin Acción (Cliente Estable),0,0
7958,3,2765.0,4010,0.5382737539854597,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
4206,3,13039.0,4010,0.0023350761272247673,Sin Acción (Cliente Estable),0,0
8477,0,2456.0,4468,0.0017743274646975602,Sin Acción (Cliente Estable),0,0
7775,3,1898.0,3513,0.019699947217356024,Sin Acción (Cliente Estable),0,0
